Make,Model,Variant,Fuel_Type,Transmission,Ex_Showroom_Price,Market_Status
Land Rover,Range Rover Evoque,Autobiography Diesel,Diesel,Manual,6486000,Active
Land Rover,Range Rover,HSE 3.0 Diesel,Diesel,Manual,23100000,Active
Land Rover,Range Rover,Autobiography 3.0 Petrol,Petrol,Manual,25700000,Active
Land Rover,Range Rover,SV 3.0 Diesel LWB,Diesel,Manual,38300000,Active
Land Rover,Range Rover,SV 4.4 Petrol LWB,Petrol,Manual,42500000,Active
Land Rover,Range Rover,SV Ranthambore Edition,Petrol,Manual,46500000,Active
Land Rover,Range Rover,SV 4.4 Petrol LWB Masara Edition,Petrol,Manual,46600000,Active
Land Rover,Discovery Sport,SE R-Dynamic Diesel,Diesel,Manual,6337000,Active
Land Rover,Discovery Sport,SE R-Dynamic Petrol,Petrol,Manual,6337000,Active
Land Rover,Range Rover Sport,HSE Dynamic 3.0 Diesel,Diesel,Manual,13799999,Active
Land Rover,Range Rover Sport,HSE Dynamic 3.0 Petrol,Petrol,Manual,13799999,Active
Land Rover,Range Rover Sport,Autobiography 4.4 Petrol,Petrol,Manual,19700000,Active
Land Rover,Range Rover Sport,SV Edition Two 4.4 Petrol,Petrol,Manual,27500000,Active
Land Rover,Range Rover Sport,360,Petrol,Manual,0,Discontinued
Land Rover,Range Rover Velar,Autobiography 2.0 Petrol,Petrol,Manual,8590000,Active
Land Rover,Range Rover Velar,Autobiography 2.0 Diesel,Diesel,Manual,8590000,Active
Land Rover,Defender 2020 2021,Defender [2020-2021] 90,Petrol,Manual,7391000,Active
Land Rover,Defender 2020 2021,Defender [2020-2021] 90 S,Petrol,Manual,7734000,Active
Land Rover,Defender 2020 2021,Defender [2020-2021] 110,Petrol,Manual,7991000,Active
Land Rover,Defender 2020 2021,Defender [2020-2021] 90 SE,Petrol,Manual,7991000,Active
Land Rover,Defender 2020 2021,Defender [2020-2021] 110 S,Petrol,Manual,8333000,Active
Land Rover,Defender 2020 2021,Defender [2020-2021] 90 HSE,Petrol,Manual,8388000,Active
Land Rover,Defender 2020 2021,Defender [2020-2021] 90 First Edition,Petrol,Manual,8460000,Active
Land Rover,Defender 2020 2021,Defender [2020-2021] 110 SE,Petrol,Manual,8661000,Active
Land Rover,Defender 2020 2021,Defender [2020-2021] 110 First Edition,Petrol,Manual,8960000,Active
Land Rover,Defender 2020 2021,Defender [2020-2021] 110 HSE,Petrol,Manual,9043000,Active
Land Rover,Discovery 2014 2017,Discovery [2014-2017] SE,Petrol,Manual,10500000,Active
Land Rover,Discovery 2014 2017,Discovery [2014-2017] HSE,Petrol,Manual,11299999,Active
Land Rover,Freelander 2,S,Petrol,Manual,4314000,Active
Land Rover,Freelander 2,SE,Petrol,Manual,4567000,Active
Land Rover,Freelander 2,Sterling Edition,Petrol,Manual,4874000,Active
Land Rover,Freelander 2,HSE,Petrol,Manual,5135000,Active
Land Rover,Defender,360,Petrol,Manual,0,Discontinued
Land Rover,Discovery,S 3.0 Diesel,Diesel,Manual,12500000,Active
Land Rover,Discovery,Gemini Edition,Petrol,Manual,12600000,Active
Land Rover,Discovery,HSE R-Dynamic 3.0 Diesel,Diesel,Manual,13000000,Active
Land Rover,Discovery,Metropolitan Edition,Petrol,Manual,13700000,Active
Land Rover,Discovery,Tempest Edition,Petrol,Manual,13899999,Active
Toyota,Platinum Etios,Base Model,Petrol,Manual,869000,Active
Toyota,Platinum Etios,Limited,Petrol,Manual,1110000,Active
Toyota,Platinum Etios,V,Petrol,Manual,909000,Active
Toyota,Platinum Etios,VX,Petrol,Manual,977000,Active
Toyota,Platinum Etios,GXD,Petrol,Manual,1019000,Active
Toyota,Platinum Etios,VD,Petrol,Manual,1058000,Active
Toyota,Platinum Etios,Top Model,Petrol,Manual,1128000,Active
Toyota,Platinum Etios,Limited Edition Diesel,Diesel,Manual,924000,Active
Toyota,Glanza 2019 2022,Glanza [2019-2022] Base Model,Petrol,Manual,1043000,Active
Toyota,Glanza 2019 2022,Glanza [2019-2022] Top Model,Petrol,Manual,1130000,Active
Toyota,Crown,Royal Saloon 3.0 V6,Petrol,Manual,1014000,Active
Toyota,Crown,Super Saloon,Petrol,Manual,1014000,Active
Toyota,Crown,Royal Saloon 3.0 V6 AT,Petrol,Automatic,1014000,Active
Toyota,Innova 2015 2016,Innova [2015-2016] Base Model,Petrol,Manual,1655999,Active
Toyota,Innova 2015 2016,Innova [2015-2016] GX,Petrol,Manual,1721000,Active
Toyota,Innova 2015 2016,Innova [2015-2016] VX,Petrol,Manual,1967000,Active
Toyota,Innova 2015 2016,Innova [2015-2016] Top Model,Petrol,Manual,2045000,Active
Toyota,Hiace,Base Model,Petrol,Manual,3500000,Active
Toyota,Hiace,Commuter,Petrol,Manual,3500000,Active
Toyota,Corolla Altis,Base Model,Petrol,Manual,2230000,Active
Toyota,Corolla Altis,GL,Petrol,Manual,2405000,Active
Toyota,Corolla Altis,Top Model,Petrol,Manual,2507000,Active
Toyota,Corolla Altis,VL CVT Petrol,Petrol,Automatic,2020000,Active
Toyota,Innova Crysta 2020 2023,Innova Crysta [2020-2023] Base Model,Petrol,Manual,2489000,Active
Toyota,Innova Crysta 2020 2023,Innova Crysta [2020-2023] GX,Petrol,Manual,2678000,Active
Toyota,Innova Crysta 2020 2023,Innova Crysta [2020-2023] G,Petrol,Manual,2278000,Active
Toyota,Innova Crysta 2020 2023,Innova Crysta [2020-2023] G Plus,Petrol,Manual,2460000,Active
Toyota,Innova Crysta 2020 2023,Innova Crysta [2020-2023] VX,Petrol,Manual,2855000,Active
Toyota,Innova Crysta 2020 2023,Innova Crysta [2020-2023] Top Model,Petrol,Manual,3259000,Active
Toyota,Land Cruiser,Base Model,Petrol,Manual,27400000,Active
Toyota,Land Cruiser,Top Model,Petrol,Manual,27500000,Active
Toyota,Land Cruiser,Automatic,Petrol,Automatic,0,Discontinued
Toyota,Land Cruiser,base model,Petrol,Manual,21800000,Active
Toyota,Land Cruiser,top model,Petrol,Manual,22500000,Active
Toyota,Rav4,RAV-4 Base Model,Petrol,Manual,3500000,Active
Toyota,Rav4,RAV-4 Top Model,Diesel,Manual,3500000,Active
Toyota,Rav4,RAV-4 Petrol,Petrol,Manual,3500000,Active
Toyota,Fortuner 2016 2021,Fortuner [2016-2021] Base Model,Petrol,Manual,4014000,Active
Toyota,Fortuner 2016 2021,Fortuner [2016-2021] Sportivo,Petrol,Manual,3822999,Active
Toyota,Fortuner 2016 2021,Fortuner [2016-2021] 4X4,Petrol,Manual,4249000,Active
Toyota,Fortuner 2016 2021,Fortuner [2016-2021] Celebratory Edition,Petrol,Automatic,4280000,Active
Toyota,Fortuner 2016 2021,Fortuner [2016-2021] Limited Edition,Petrol,Manual,4450000,Active
Toyota,Commuter,Luxury Van,Petrol,Manual,5800000,Active
Toyota,Commuter,Top Model,Petrol,Manual,5800000,Active
Toyota,Cynos,Base Model,Petrol,Manual,308000,Active
Toyota,Cynos,1.5 Coupe,Petrol,Manual,308000,Active
Toyota,Lexus,Base Model,Petrol,Manual,3500000,Active
Toyota,Lexus,LX 470,Petrol,Manual,3500000,Active
Toyota,Celica,Base Model,Petrol,Manual,0,Discontinued
Toyota,Corona,Base Model,Petrol,Manual,525000,Active
Toyota,Corona,Top Model,Diesel,Manual,553000,Active
Toyota,Corona,Diesel,Diesel,Manual,553000,Active
Toyota,Yaris,Base Model,Petrol,Manual,1141000,Active
Toyota,Yaris,J,Petrol,Manual,1405000,Active
Toyota,Yaris,G OPT,Petrol,Manual,1322000,Active
Toyota,Yaris,G,Petrol,Manual,1540000,Active
Toyota,Yaris,V,Petrol,Manual,1541000,Active
Toyota,Yaris,V OPT,Petrol,Manual,1590000,Active
Toyota,Yaris,Top Model,Petrol,Manual,1707000,Active
Toyota,Yaris,VX CVT,Petrol,Automatic,1461000,Active
Toyota,Cresta,Base Model,Petrol,Manual,1998999,Active
Toyota,Cresta,Suffire 2.4 Diesel AT,Diesel,Automatic,1998999,Active
Toyota,Tercel,Base Model,Petrol,Automatic,450000,Active
Toyota,Tercel,AT,Petrol,Automatic,450000,Active
Toyota,Vellfire 2014,Vellfire [2014] Base Model,Petrol,Manual,0,Discontinued
Toyota,Innova Crysta,Base Model,Petrol,Manual,2388000,Active
Toyota,Innova Crysta,GX Plus,Petrol,Manual,2610000,Active
Toyota,Innova Crysta,VX,Petrol,Manual,3042000,Active
Toyota,Innova Crysta,Top Model,Petrol,Manual,3233000,Active
Toyota,Innova Crysta,base model,Petrol,Manual,1918000,Active
Toyota,Innova Crysta,top model,Petrol,Manual,2612000,Active
Toyota,Markii,Mark II Base Model,Petrol,Manual,4617000,Active
Toyota,Markii,Mark II Grande,Petrol,Manual,4617000,Active
Toyota,Majesta,Base Model,Petrol,Manual,2002000,Active
Toyota,Majesta,Top Model,Petrol,Manual,2002000,Active
Toyota,Majesta,3.0 V6 AT,Petrol,Automatic,2002000,Active
Toyota,Sera,Base Model,Petrol,Manual,1500000,Active
Toyota,Sera,Coupe,Petrol,Manual,1500000,Active
Toyota,Rumion,Base Model,Petrol,Manual,1150000,Active
Toyota,Rumion,S,Petrol,Manual,1468000,Active
Toyota,Rumion,G,Petrol,Manual,1595000,Active
Toyota,Rumion,Top Model,Petrol,Manual,1685000,Active
Toyota,Rumion,CNG,CNG,Manual,0,Discontinued
Toyota,Rumion,Automatic,Petrol,Automatic,0,Discontinued
Toyota,Rumion,base model,Petrol,Manual,956000,Active
Toyota,Rumion,top model,Petrol,Manual,1386000,Active
Toyota,Land Cruiser 2015 2020,Land Cruiser [2015-2020] Base Model,Petrol,Manual,17300000,Active
Toyota,Land Cruiser 2015 2020,Land Cruiser [2015-2020] Top Model,Petrol,Manual,24600000,Active
Toyota,Masterace,MasterAce Base Model,Diesel,Manual,0,Discontinued
Toyota,Landcruiserprado,Land Cruiser Prado Base Model,Petrol,Manual,12000000,Active
Toyota,Landcruiserprado,Land Cruiser Prado TX Petrol,Petrol,Manual,11299999,Active
Toyota,Cressida,Base Model,Petrol,Manual,20000000,Active
Toyota,Cressida,Top Model,Petrol,Manual,20000000,Active
Toyota,Cressida,2.4 MT Petrol,Petrol,Manual,20000000,Active
Toyota,Camry,Base Model,Petrol,Manual,5798000,Active
Toyota,Camry,Sprint Edition,Petrol,Manual,5798000,Active
Toyota,Camry,Automatic,Petrol,Automatic,0,Discontinued
Toyota,Camry,base model,Petrol,Manual,4748000,Active
Toyota,Camry,top model,Petrol,Manual,4762000,Active
Toyota,Fortuner Legender,Base Model,Petrol,Manual,5320000,Active
Toyota,Fortuner Legender,Top Model,Petrol,Manual,5980000,Active
Toyota,Fortuner Legender,Automatic,Petrol,Automatic,0,Discontinued
Toyota,Fortuner Legender,base model,Petrol,Manual,4292000,Active
Toyota,Fortuner Legender,top model,Petrol,Manual,4829000,Active
Toyota,Taisor,Urban Cruiser  Base Model,Petrol,Manual,968000,Active
Toyota,Taisor,Urban Cruiser  S,Petrol,Manual,1050000,Active
Toyota,Taisor,Urban Cruiser  S Plus,Petrol,Manual,1090000,Active
Toyota,Taisor,Urban Cruiser  G,Petrol,Manual,1402000,Active
Toyota,Taisor,Urban Cruiser  Top Model,Petrol,Manual,1528000,Active
Toyota,Taisor,Urban Cruiser  CNG,CNG,Manual,0,Discontinued
Toyota,Taisor,Urban Cruiser  Automatic,Petrol,Automatic,0,Discontinued
Toyota,Taisor,Toyota Urban Cruiser  base model,Petrol,Manual,725000,Active
Toyota,Taisor,Toyota Urban Cruiser  top model,Petrol,Manual,1263000,Active
Toyota,Prius,Base Model,Petrol,Manual,5711000,Active
Toyota,Prius,1.8 Z8 CVT,Petrol,Automatic,4543000,Active
Toyota,Camry 2022 2024,Camry [2022-2024] Base Model,Hybrid,Manual,5443000,Active
Toyota,Estima,Base Model,Petrol,Manual,1200000,Active
Toyota,Estima,GL,Petrol,Manual,1200000,Active
Toyota,Estima,Top Model,Petrol,Manual,1200000,Active
Toyota,Estima,Lucida,Petrol,Manual,1200000,Active
Toyota,Urban Cruiser,Base Model,Petrol,Manual,1199000,Active
Toyota,Urban Cruiser,High Grade,Petrol,Manual,1300000,Active
Toyota,Urban Cruiser,Premium Grade,Petrol,Manual,1382000,Active
Toyota,Urban Cruiser,Premium Grade AT,Petrol,Automatic,1173000,Active
Toyota,Etios Liva,Base Model,Petrol,Manual,676000,Active
Toyota,Etios Liva,V,Petrol,Manual,712000,Active
Toyota,Etios Liva,VX,Petrol,Manual,769000,Active
Toyota,Etios Liva,VX LE,Petrol,Manual,793000,Active
Toyota,Etios Liva,GXD,Petrol,Manual,844000,Active
Toyota,Etios Liva,VD,Petrol,Manual,874000,Active
Toyota,Etios Liva,VXD,Petrol,Manual,917000,Active
Toyota,Etios Liva,Top Model,Petrol,Manual,941000,Active
Toyota,Etios Liva,VXD Dual Tone LE,Petrol,Manual,785000,Active
Toyota,Innova Hycross,Base Model,Petrol,Manual,2386000,Active
Toyota,Innova Hycross,GX (O),Petrol,Manual,2573000,Active
Toyota,Innova Hycross,VX,Petrol,Manual,3290999,Active
Toyota,Innova Hycross,VX (O),Petrol,Manual,3533000,Active
Toyota,Innova Hycross,ZX,Petrol,Manual,3820000,Active
Toyota,Innova Hycross,Top Model,Petrol,Manual,4013000,Active
Toyota,Innova Hycross,Automatic,Petrol,Automatic,0,Discontinued
Toyota,Innova Hycross,base model,Petrol,Manual,1953000,Active
Toyota,Innova Hycross,top model,Petrol,Manual,3295000,Active
Toyota,Qualis 2002 2004,Qualis [2002-2004] Base Model,Petrol,Manual,380000,Active
Toyota,Qualis 2002 2004,Qualis [2002-2004] G1,Petrol,Manual,380000,Active
Toyota,Qualis 2002 2004,Qualis [2002-2004] F2,Petrol,Manual,380000,Active
Toyota,Qualis 2002 2004,Qualis [2002-2004] F7,Petrol,Manual,380000,Active
Toyota,Qualis 2002 2004,Qualis [2002-2004] RS,Petrol,Manual,380000,Active
Toyota,Qualis 2002 2004,Qualis [2002-2004] L6,Petrol,Manual,380000,Active
Toyota,Qualis 2002 2004,Qualis [2002-2004] F3,Petrol,Manual,508000,Active
Toyota,Qualis 2002 2004,Qualis [2002-2004] G5,Petrol,Manual,508000,Active
Toyota,Qualis 2002 2004,Qualis [2002-2004] Fleet,Petrol,Manual,508000,Active
Toyota,Qualis 2002 2004,Qualis [2002-2004] F5,Petrol,Manual,508000,Active
Toyota,Qualis 2002 2004,Qualis [2002-2004] G9,Petrol,Manual,508000,Active
Toyota,Qualis 2002 2004,Qualis [2002-2004] Super,Petrol,Manual,508000,Active
Toyota,Qualis 2002 2004,Qualis [2002-2004] RST,Petrol,Manual,570000,Active
Toyota,Qualis 2002 2004,Qualis [2002-2004] L5,Petrol,Manual,380000,Active
Toyota,Qualis 2002 2004,Qualis [2002-2004] F6,Petrol,Manual,380000,Active
Toyota,Qualis 2002 2004,Qualis [2002-2004] Top Model,Petrol,Manual,380000,Active
Toyota,Ventury,Base Model,Petrol,Manual,0,Discontinued
Toyota,Vellfire,Base Model,Petrol,Manual,15300000,Active
Toyota,Vellfire,VIP – Executive Lounge,Petrol,Manual,16600000,Active
Toyota,Vellfire,Automatic,Petrol,Automatic,0,Discontinued
Toyota,Vellfire,base model,Petrol,Manual,12000000,Active
Toyota,Vellfire,top model,Petrol,Manual,13000000,Active
Toyota,Hyryder,Urban Cruiser  Base Model,Petrol,Manual,1327000,Active
Toyota,Hyryder,Urban Cruiser  S,Petrol,Manual,2022000,Active
Toyota,Hyryder,Urban Cruiser  G (O),Petrol,Manual,2286000,Active
Toyota,Hyryder,Urban Cruiser  G,Petrol,Manual,1794000,Active
Toyota,Hyryder,Urban Cruiser  Top Model,Petrol,Manual,2451000,Active
Toyota,Hyryder,Urban Cruiser  CNG,CNG,Manual,0,Discontinued
Toyota,Hyryder,Urban Cruiser  Automatic,Petrol,Automatic,0,Discontinued
Toyota,Hyryder,Toyota Urban Cruiser  base model,Petrol,Manual,1099000,Active
Toyota,Hyryder,Toyota Urban Cruiser  top model,Petrol,Manual,2019000,Active
Toyota,Fortuner,Base Model,Petrol,Manual,4691000,Active
Toyota,Fortuner,4x4,Petrol,Manual,5369000,Active
Toyota,Fortuner,Top Model,Petrol,Manual,6247000,Active
Toyota,Fortuner,Automatic,Petrol,Automatic,0,Discontinued
Toyota,Fortuner,base model,Petrol,Manual,3476000,Active
Toyota,Fortuner,top model,Petrol,Manual,5046000,Active
Toyota,Mr2,MR2 Base Model,Petrol,Manual,2500000,Active
Toyota,Mr2,MR2 AW11 (4A-GE),Petrol,Manual,2500000,Active
Toyota,Glanza,Base Model,Petrol,Manual,794000,Active
Toyota,Glanza,S,Petrol,Manual,974000,Active
Toyota,Glanza,G,Petrol,Manual,1087000,Active
Toyota,Glanza,Top Model,Petrol,Manual,1148000,Active
Toyota,Glanza,CNG,CNG,Manual,0,Discontinued
Toyota,Glanza,Automatic,Petrol,Automatic,0,Discontinued
Toyota,Glanza,base model,Petrol,Manual,646000,Active
Toyota,Glanza,top model,Petrol,Manual,944000,Active
Toyota,Tundra,Twin Cabin,Petrol,Manual,0,Discontinued
Toyota,Corollaceres,Corolla Ceres Base Model,Petrol,Manual,0,Discontinued
Toyota,Belta,Base Model,Petrol,Manual,1000000,Active
Toyota,Belta,High,Petrol,Manual,1000000,Active
Toyota,Belta,Top Model,Petrol,Manual,1000000,Active
Toyota,Belta,Mid MT,Petrol,Manual,1000000,Active
Toyota,Vellfire 2020 2023,Vellfire [2020-2023] Base Model,Hybrid,Manual,12000000,Active
Toyota,Hilux,Base Model,Petrol,Manual,3471000,Active
Toyota,Hilux,High,Petrol,Manual,4383000,Active
Toyota,Hilux,Black Edition,Petrol,Manual,4474000,Active
Toyota,Hilux,Automatic,Petrol,Automatic,0,Discontinued
Toyota,Hilux,base model,Petrol,Manual,2852000,Active
Toyota,Hilux,top model,Petrol,Manual,3600000,Active
Porsche,Cayman 2014 2017,Cayman [2014-2017] Base Manual,Petrol,Manual,4850000,Active
Porsche,Cayman 2014 2017,Cayman [2014-2017] S Manual,Petrol,Manual,5850000,Active
Porsche,Cayman 2014 2017,Cayman [2014-2017] Base Tiptronic,Petrol,Manual,8234999,Active
Porsche,Cayman 2014 2017,Cayman [2014-2017] S Tiptronic,Petrol,Manual,10500000,Active
Porsche,Cayman 2014 2017,Cayman [2014-2017] GTS,Petrol,Manual,11900000,Active
Porsche,Cayenne,Base,Petrol,Manual,13899999,Active
Porsche,Cayenne,Black Edition,Petrol,Manual,16800000,Active
Porsche,Cayenne,GTS,Petrol,Manual,19400000,Active
Porsche,Panamera,G3,Petrol,Manual,17100000,Active
Porsche,Panamera,GTS,Petrol,Manual,23300000,Active
Porsche,911 2006 2019,911 [2006-2019] Carrera 4,Petrol,Manual,14100000,Active
Porsche,911 2006 2019,911 [2006-2019] Targa 4 [2015-2019],Petrol,Manual,15100000,Active
Porsche,911 2006 2019,911 [2006-2019] Carrera 4 Cabriolet,Petrol,Manual,15300000,Active
Porsche,911 2006 2019,911 [2006-2019] Carrera,Petrol,Manual,15300000,Active
Porsche,911 2006 2019,911 [2006-2019] Carrera 4S,Petrol,Manual,16000000,Active
Porsche,911 2006 2019,911 [2006-2019] Carrera Cabriolet,Petrol,Manual,16700000,Active
Porsche,911 2006 2019,911 [2006-2019] Targa 4S [2015-2019],Petrol,Manual,17000000,Active
Porsche,911 2006 2019,911 [2006-2019] Carrera 4S Cabriolet,Petrol,Manual,17200000,Active
Porsche,911 2006 2019,911 [2006-2019] Carrera S,Petrol,Manual,17400000,Active
Porsche,911 2006 2019,911 [2006-2019] Carrera S Cabriolet,Petrol,Manual,18800000,Active
Porsche,911 2006 2019,911 [2006-2019] GT3 [2013-2017],Petrol,Manual,21400000,Active
Porsche,911 2006 2019,911 [2006-2019] GT3,Petrol,Manual,23800000,Active
Porsche,911 2006 2019,911 [2006-2019] Turbo,Petrol,Manual,24400000,Active
Porsche,911 2006 2019,911 [2006-2019] Turbo Cabriolet,Petrol,Manual,25800000,Active
Porsche,911 2006 2019,911 [2006-2019] Turbo S,Petrol,Manual,28600000,Active
Porsche,911 2006 2019,911 [2006-2019] Turbo S Cabriolet,Petrol,Manual,30099999,Active
Porsche,911 2006 2019,911 [2006-2019] GT2 RS,Petrol,Manual,38800000,Active
Porsche,Macan,Base,Petrol,Manual,9086000,Active
Porsche,718,Cayman [2017-2020],Petrol,Manual,8595000,Active
Porsche,718,Boxster [2017-2020],Petrol,Manual,8995000,Active
Porsche,718,Cayman [2020-2023],Petrol,Manual,14100000,Active
Porsche,718,Boxster [2020-2023],Petrol,Manual,14600000,Active
Porsche,718,Cayman,Petrol,Manual,14800000,Active
Porsche,718,Boxster,Petrol,Manual,15200000,Active
Porsche,718,Cayman Style Edition,Petrol,Manual,15600000,Active
Porsche,718,Cayman Style Edition [2022-2023],Petrol,Manual,15600000,Active
Porsche,718,Boxster Style Edition [2022-2023],Petrol,Manual,16000000,Active
Porsche,718,Boxster Style Edition,Petrol,Manual,16000000,Active
Porsche,718,Cayman GTS 4.0 [2022-2023],Petrol,Manual,16800000,Active
Porsche,718,Cayman GTS 4.0,Petrol,Manual,16800000,Active
Porsche,718,Boxster GTS 4.0,Petrol,Manual,17200000,Active
Porsche,718,Boxster GTS 4.0 [2022-2023],Petrol,Manual,17200000,Active
Porsche,718,Spyder [2020-2023],Petrol,Manual,17600000,Active
Porsche,718,Spyder PDK [2022-2023],Petrol,Manual,17800000,Active
Porsche,718,Spyder,Petrol,Manual,17800000,Active
Porsche,718,Spyder PDK,Petrol,Manual,17800000,Active
Porsche,718,Cayman GT4 [2020-2023],Petrol,Manual,18000000,Active
Porsche,718,Cayman GT4 PDK [2022-2023],Petrol,Manual,18200000,Active
Porsche,718,Cayman GT4,Petrol,Manual,18200000,Active
Porsche,718,Cayman GT4 PDK,Petrol,Manual,18200000,Active
Porsche,718,Cayman GT4 RS [2022-2023],Petrol,Manual,27400000,Active
Porsche,718,Cayman GT4 RS,Petrol,Manual,27400000,Active
Porsche,Cayenne Ev,Cayenne EV Base,Electric,Manual,17600000,Active
Porsche,Cayenne Ev,Cayenne EV Turbo,Electric,Manual,22599999,Active
Porsche,Taycan,RWD,Petrol,Manual,17000000,Active
Porsche,Taycan,4S,Petrol,Manual,19600000,Active
Porsche,Taycan,4S Black Edition,Petrol,Manual,20700000,Active
Porsche,Taycan,Turbo,Petrol,Manual,26900000,Active
Porsche,Boxster 2014 2017,Boxster [2014-2017] Base Manual,Petrol,Manual,4550000,Active
Porsche,Boxster 2014 2017,Boxster [2014-2017] S Manual,Petrol,Manual,5500000,Active
Porsche,Boxster 2014 2017,Boxster [2014-2017] Base Tiptronic,Petrol,Manual,7890000,Active
Porsche,Boxster 2014 2017,Boxster [2014-2017] S Tiptronic,Petrol,Manual,10200000,Active
Porsche,Boxster 2014 2017,Boxster [2014-2017] GTS,Petrol,Manual,11700000,Active
Porsche,911,Carrera,Petrol,Manual,20000000,Active
Porsche,911,Carrera 4 GTS,Petrol,Manual,27799999,Active
Porsche,911,Turbo 50 Years,Petrol,Manual,37700000,Active
Porsche,911,Turbo S,Petrol,Manual,38000000,Active
Porsche,Macan Turbo Ev,Macan Turbo EV Base,Electric,Manual,12200000,Active
Porsche,Macan Turbo Ev,Macan Turbo EV 4S Electric,Electric,Manual,13899999,Active
Porsche,Macan Turbo Ev,Macan Turbo EV Electric SUV,Electric,Manual,17300000,Active
Porsche,Taycan Cross Turismo,4S,Petrol,Manual,18200000,Active
Porsche,Taycan Cross Turismo,Turbo,Petrol,Manual,22500000,Active
Porsche,Taycan Cross Turismo,Turbo S,Petrol,Manual,23400000,Active
Porsche,Macan 2019 2021,Macan [2019-2021] Base,Petrol,Manual,6814000,Active
Porsche,Macan 2019 2021,Macan [2019-2021] Base [2019-2020],Petrol,Manual,6998000,Active
Porsche,Macan 2019 2021,Macan [2019-2021] S,Petrol,Manual,7973999,Active
Porsche,Macan 2019 2021,Macan [2019-2021] S [2019-2020],Petrol,Manual,8512000,Active
Porsche,Macan 2019 2021,Macan [2019-2021] Turbo,Petrol,Manual,6814000,Active
Porsche,Cayenne 2014 2018,Cayenne [2014-2018] Platinum Edition,Petrol,Automatic,10700000,Active
